UtcTime,User,Computer,EventID,Image,CommandLine,SourceIp,DestinationIp,SourcePort,DestinationPortName
2025-11-20 15:16:42,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 15:17:24,bwayne,WKSTN-103,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 15:17:30,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.35,48.111.1.1,23265,443
2025-11-20 15:18:07,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 15:19:05,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.15,153.85.1.1,23008,443
2025-11-20 15:19:14,jdoe,WKSTN-101,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 15:19:15,jdoe,WKSTN-101,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 15:19:42,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.15,47.19.1.1,58713,443
2025-11-20 15:20:59,jdoe,WKSTN-101,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 15:22:10,jdoe,WKSTN-101,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 15:22:10,jdoe,WKSTN-101,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 15:22:13,asmith,WKSTN-102,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 15:22:16,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.33,188.204.1.1,58030,443
2025-11-20 15:22:56,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.13,126.244.1.1,57515,443
2025-11-20 15:23:56,bwayne,WKSTN-103,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 15:24:28,asmith,WKSTN-102,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 15:26:20,asmith,WKSTN-102,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 15:27:49,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 15:28:05,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.43,84.166.1.1,24760,443
2025-11-20 15:29:25,jdoe,WKSTN-101,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 15:29:51,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 15:32:00,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 15:33:11,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.18,197.201.1.1,49679,443
2025-11-20 15:33:34,ckent,WKSTN-104,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 15:33:42,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 15:34:06,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.26,123.66.1.1,46606,443
2025-11-20 15:34:13,asmith,WKSTN-102,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 15:34:16,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 15:35:05,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.11,41.196.1.1,33880,443
2025-11-20 15:36:37,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.50,48.90.1.1,42607,443
2025-11-20 15:36:40,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 15:36:44,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 15:37:12,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.15,143.25.1.1,36472,443
2025-11-20 15:37:22,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.35,144.150.1.1,50569,443
2025-11-20 15:37:38,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.15,21.62.1.1,32437,443
2025-11-20 15:38:42,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 15:39:20,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.39,30.7.1.1,24108,443
2025-11-20 15:40:11,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.38,172.146.1.1,31679,443
2025-11-20 15:41:13,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 15:41:40,asmith,WKSTN-102,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 15:41:42,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 15:41:46,asmith,WKSTN-102,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 15:42:24,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 15:42:59,asmith,WKSTN-102,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 15:43:00,jdoe,WKSTN-101,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 15:43:01,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 15:43:22,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.41,162.46.1.1,32254,443
2025-11-20 15:44:42,jdoe,WKSTN-101,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 15:45:06,bwayne,WKSTN-103,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 15:45:26,asmith,WKSTN-102,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 15:45:32,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 15:46:07,asmith,WKSTN-102,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 15:46:29,asmith,WKSTN-102,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 15:46:53,ckent,WKSTN-104,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 15:48:39,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.39,154.247.1.1,38497,443
2025-11-20 15:49:43,bwayne,WKSTN-103,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 15:51:37,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 15:52:06,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 15:52:13,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 15:52:34,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 15:52:47,asmith,WKSTN-102,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 15:53:13,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 15:54:40,jdoe,WKSTN-101,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 15:54:44,ckent,WKSTN-104,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 15:55:00,jdoe,WKSTN-101,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 15:55:44,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 15:57:01,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.39,15.28.1.1,42041,443
2025-11-20 15:59:07,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.16,19.218.1.1,48954,443
2025-11-20 16:00:01,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.23,173.67.1.1,31744,443
2025-11-20 16:00:53,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 16:01:49,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.36,60.120.1.1,48274,443
2025-11-20 16:02:39,asmith,WKSTN-102,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 16:03:01,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 16:04:04,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.44,51.222.1.1,23741,443
2025-11-20 16:04:52,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.25,170.158.1.1,38125,443
2025-11-20 16:05:03,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.21,161.39.1.1,18486,443
2025-11-20 16:05:23,jdoe,WKSTN-101,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 16:05:26,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.50,172.145.1.1,23964,443
2025-11-20 16:05:32,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.40,131.35.1.1,10323,443
2025-11-20 16:07:47,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.46,75.110.1.1,38095,443
2025-11-20 16:08:13,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.44,20.117.1.1,53530,443
2025-11-20 16:09:13,bwayne,WKSTN-103,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 16:09:18,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 16:09:19,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 16:09:50,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 16:11:37,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.34,137.171.1.1,25766,443
2025-11-20 16:12:42,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 16:13:22,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.11,23.190.1.1,59847,443
2025-11-20 16:13:27,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.12,152.190.1.1,20814,443
2025-11-20 16:14:19,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 16:15:52,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.42,137.178.1.1,57083,443
2025-11-20 16:17:54,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.30,178.159.1.1,55294,443
2025-11-20 16:18:02,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.38,74.169.1.1,58508,443
2025-11-20 16:18:31,bwayne,WKSTN-103,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 16:18:55,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.35,25.162.1.1,14415,443
2025-11-20 16:19:02,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 16:19:07,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.40,10.199.1.1,42588,443
2025-11-20 16:19:23,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 16:20:29,jdoe,WKSTN-101,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 16:21:02,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.40,149.141.1.1,41550,443
2025-11-20 16:21:16,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.34,198.204.1.1,38457,443
2025-11-20 16:21:40,jdoe,WKSTN-101,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 16:22:15,jdoe,WKSTN-101,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 16:22:28,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.32,159.200.1.1,48827,443
2025-11-20 16:23:05,jdoe,WKSTN-101,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 16:23:55,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.21,148.65.1.1,45085,443
2025-11-20 16:24:07,bwayne,WKSTN-103,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 16:25:05,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 16:25:28,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.24,98.148.1.1,52734,443
2025-11-20 16:25:58,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 16:26:10,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 16:26:38,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 16:27:33,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 16:27:52,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.23,187.63.1.1,22761,443
2025-11-20 16:27:57,ckent,WKSTN-104,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 16:28:15,asmith,WKSTN-102,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 16:28:27,jdoe,WKSTN-101,4624,-,-,-,-,-,-
2025-11-20 16:28:30,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.11,112.112.1.1,51999,443
2025-11-20 16:28:44,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 16:30:39,ckent,WKSTN-104,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 16:32:09,asmith,WKSTN-102,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 16:32:26,bwayne,WKSTN-103,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 16:33:42,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.50,125.92.1.1,44179,443
2025-11-20 16:34:13,asmith,WKSTN-102,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 16:34:21,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 16:34:37,bwayne,WKSTN-103,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 16:34:48,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.16,181.176.1.1,24565,443
2025-11-20 16:35:25,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.20,80.58.1.1,23588,443
2025-11-20 16:35:38,bwayne,WKSTN-103,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 16:36:10,asmith,WKSTN-102,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 16:37:16,ckent,WKSTN-104,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 16:38:53,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 16:41:21,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.32,158.159.1.1,28057,443
2025-11-20 16:44:04,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.17,48.185.1.1,20577,443
2025-11-20 16:44:07,asmith,WKSTN-102,1,C:\Windows\System32\svchost.exe,-,-,-,-,-
2025-11-20 16:44:38,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.11,17.79.1.1,47660,443
2025-11-20 16:46:15,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 16:46:23,jdoe,WKSTN-101,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 16:48:11,ckent,WKSTN-104,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 16:48:38,asmith,WKSTN-102,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 16:48:41,bwayne,WKSTN-103,4624,-,-,-,-,-,-
2025-11-20 16:48:54,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 16:50:06,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.27,21.129.1.1,40882,443
2025-11-20 16:51:39,jdoe,WKSTN-101,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 16:51:50,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.19,107.254.1.1,14390,443
2025-11-20 16:51:59,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.37,185.199.1.1,39343,443
2025-11-20 16:52:04,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 16:52:05,asmith,WKSTN-102,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.25,88.87.1.1,18472,443
2025-11-20 16:52:14,jdoe,WKSTN-101,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.42,49.2.1.1,56756,443
2025-11-20 16:54:18,asmith,WKSTN-102,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 16:55:07,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.39,118.232.1.1,58717,443
2025-11-20 16:56:41,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 16:56:44,asmith,WKSTN-102,1,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,-,-,-,-,-
2025-11-20 16:56:46,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 16:57:27,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.42,10.142.1.1,22280,443
2025-11-20 16:57:52,bwayne,WKSTN-103,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.42,125.70.1.1,49757,443
2025-11-20 16:58:06,ckent,WKSTN-104,4624,-,-,-,-,-,-
2025-11-20 16:58:10,asmith,WKSTN-102,1,C:\Windows\explorer.exe,-,-,-,-,-
2025-11-20 16:58:19,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.49,141.17.1.1,11131,443
2025-11-20 16:59:07,asmith,WKSTN-102,4624,-,-,-,-,-,-
2025-11-20 16:59:10,asmith,WKSTN-102,1,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-
2025-11-20 16:59:31,ckent,WKSTN-104,3,C:\Program Files\Google\Chrome\Application\chrome.exe,-,192.168.1.43,190.132.1.1,36091,443
2025-11-20 16:59:56,ckent,WKSTN-104,4624,-,-,-,-,-,-
